# time = 2.000000000000e-09
# x  density  temperature  T_rad  velocity_x  pressure  mass_coord
-1.418114832509e-02 1.942639738850e-02 1.160480995083e+06 1.160475507852e+06 -9.770204965386e+06 2.867172027219e+11 1.813517984680e-04
-1.322171828270e-02 2.188420904830e-02 1.156861033053e+06 1.156853473660e+06 -9.251759190078e+06 3.160661538362e+11 2.013997495464e-04
-1.234896412011e-02 2.443435247567e-02 1.153072454168e+06 1.153067275606e+06 -8.778368231238e+06 3.456740846140e+11 2.218277389882e-04
-1.154964700828e-02 2.707623659324e-02 1.149116670721e+06 1.149110979543e+06 -8.343069970613e+06 3.755122304865e+11 2.426210863167e-04
-1.081305293416e-02 2.981140155736e-02 1.144992636724e+06 1.144989150468e+06 -7.940274880255e+06 4.055727031650e+11 2.637759175785e-04
-1.013040268184e-02 3.264362237922e-02 1.140696868866e+06 1.140693990840e+06 -7.565444246868e+06 4.358675367058e+11 2.852982513106e-04
-9.494428825467e-03 3.557828398239e-02 1.136223415413e+06 1.136222440463e+06 -7.214791210932e+06 4.664194169537e+11 3.072024635458e-04
-8.899077852005e-03 3.862159007413e-02 1.131564058282e+06 1.131563333963e+06 -6.885083709564e+06 4.972515073583e+11 3.295089091954e-04
-8.339300535472e-03 4.178057357964e-02 1.126708701804e+06 1.126708610497e+06 -6.573584845253e+06 5.283870531474e+11 3.522413248372e-04
-7.810896733644e-03 4.506368574438e-02 1.121645725400e+06 1.121645698771e+06 -6.278039861431e+06 5.598551109384e+11 3.754246803375e-04
-7.310385340574e-03 4.848095719973e-02 1.116362298439e+06 1.116361996990e+06 -5.996612451168e+06 5.916910848847e+11 3.990837068320e-04
-6.834883558121e-03 5.204341982764e-02 1.110844494471e+06 1.110843721663e+06 -5.727773934507e+06 6.239293077129e+11 4.232420003678e-04
-6.381995407099e-03 5.576249387938e-02 1.105077446591e+06 1.105076144949e+06 -5.470212038745e+06 6.565959128925e+11 4.479215528708e-04
-5.949716816605e-03 5.965009926367e-02 1.099045308021e+06 1.099043525881e+06 -5.222796932368e+06 6.897093432988e+11 4.731426301839e-04
-5.536361363752e-03 6.371943050621e-02 1.092731140438e+06 1.092728988673e+06 -4.984580016987e+06 7.232870363033e+11 4.989239404460e-04
-5.140503361391e-03 6.798566919160e-02 1.086116725939e+06 1.086114338573e+06 -4.754779127876e+06 7.573504622971e+11 5.252829968659e-04
-4.760931578819e-03 7.246611055388e-02 1.079182259149e+06 1.079179761211e+06 -4.532734468949e+06 7.919235946845e+11 5.522365392405e-04
-4.396609638697e-03 7.717988551672e-02 1.071906021451e+06 1.071903510837e+06 -4.317856948981e+06 8.270272829177e+11 5.798008712389e-04
-4.046643605628e-03 8.214780109076e-02 1.064264087557e+06 1.064261632212e+06 -4.109594674731e+06 8.626747984011e+11 6.079919934385e-04
-3.710258407739e-03 8.739264040373e-02 1.056230001315e+06 1.056227646257e+06 -3.907424905155e+06 8.988713266696e+11 6.368255023777e-04
-3.386782344862e-03 9.294008449978e-02 1.047774431610e+06 1.047772210956e+06 -3.710867196455e+06 9.356181893656e+11 6.663163975984e-04
-3.075636750584e-03 9.882030389527e-02 1.038864749025e+06 1.038862697645e+06 -3.519508154408e+06 9.729212366119e+11 6.964790006835e-04
-2.776328786309e-03 1.050700737161e-01 1.029464018973e+06 1.029462176574e+06 -3.333009227457e+06 1.010800376837e+12 7.273293655417e-04
-2.488402654954e-03 1.117348755364e-01 1.019529022887e+06 1.019527429629e+06 -3.151070865021e+06 1.049294078425e+12 7.588898384884e-04
-2.211411650184e-03 1.188693479384e-01 1.009009257414e+06 1.009007942040e+06 -2.973397419541e+06 1.088448503091e+12 7.911829058441e-04
-1.945065488294e-03 1.265366763234e-01 9.978474434920e+05 9.978464089996e+05 -2.799692113376e+06 1.128299277584e+12 8.242260523089e-04
-1.689141784642e-03 1.348107780026e-01 9.859781827920e+05 9.859773949625e+05 -2.629651496882e+06 1.168870519554e+12 8.580365803876e-04
-1.443465711487e-03 1.437809261619e-01 9.733249395054e+05 9.733243242282e+05 -2.462955529016e+06 1.210183447148e+12 8.926328775937e-04
-1.207905529881e-03 1.535566347364e-01 9.597970793338e+05 9.597965410349e+05 -2.299257519706e+06 1.252257410108e+12 9.280346335342e-04
-9.823751698594e-04 1.642779387755e-01 9.452860950411e+05 9.452855524710e+05 -2.138243158068e+06 1.295134672141e+12 9.642628578600e-04
-7.668454022000e-04 1.761295758652e-01 9.296601382163e+05 9.296595589261e+05 -1.979656540691e+06 1.338905891091e+12 1.001340132185e-03
-5.613524751444e-04 1.893410184925e-01 9.127574682672e+05 9.127569047274e+05 -1.823025579125e+06 1.383612987115e+12 1.039289213459e-03
-3.659910962938e-04 2.042116311964e-01 8.943779994251e+05 8.943776443125e+05 -1.667822220711e+06 1.429283986999e+12 1.078132636740e-03
-1.809292538646e-04 2.212208780043e-01 8.742631721827e+05 8.742634050562e+05 -1.514313960293e+06 1.476364177936e+12 1.117901883306e-03
-6.447757300231e-06 2.410282557296e-01 8.520650437312e+05 8.520664062288e+05 -1.361940045892e+06 1.525282858352e+12 1.158639952508e-03
1.571063766733e-04 2.643156264319e-01 8.273306254631e+05 8.273337433944e+05 -1.207413529300e+06 1.575171159830e+12 1.200378063715e-03
3.093724745265e-04 2.923309120402e-01 7.994457884566e+05 7.994513541917e+05 -1.052028790126e+06 1.626036372704e+12 1.243146812881e-03
4.497114170888e-04 3.284775533075e-01 7.673919218796e+05 7.674006066195e+05 -8.994403580788e+05 1.683596462997e+12 1.287022955526e-03
5.765209734289e-04 3.774419936925e-01 7.294569847155e+05 7.294689932852e+05 -7.338540633779e+05 1.749468932132e+12 1.332113713132e-03
6.886395615942e-04 4.360283800820e-01 6.830560529716e+05 6.830721922603e+05 -5.656975902509e+05 1.782905768736e+12 1.378224822178e-03
7.880260549897e-04 5.223159273196e-01 6.239448662865e+05 6.239691362412e+05 -3.587700263977e+05 1.801656964376e+12 1.421759757966e-03
8.553391911130e-04 1.404808233240e+00 4.205461661202e+05 4.206079625795e+05 7.852171726424e+04 2.244233757714e+12 1.484885724720e-03
8.778973488229e-04 8.433388239005e+00 1.562017473568e+05 1.568211517628e+05 3.219374297186e+05 2.149189792960e+12 1.595183824651e-03
8.814966729707e-04 3.128752895767e+01 7.752954525648e+04 7.627588540562e+04 3.323270885672e+05 2.163627108706e+12 1.673339671663e-03
8.828933232329e-04 4.353185091419e+01 6.521969674601e+04 5.971872424429e+04 3.338565530131e+05 2.179694973702e+12 1.732227699701e-03
8.842021875216e-04 4.453990821425e+01 6.457449689665e+04 6.350299618414e+04 3.344217453632e+05 2.187951099163e+12 1.790522044265e-03
8.855109462547e-04 4.544707592228e+01 6.396569616372e+04 6.320731885510e+04 3.349685296842e+05 2.192734606213e+12 1.849571381375e-03
8.868007853813e-04 4.632038205969e+01 6.334370893963e+04 6.209264994849e+04 3.351856888376e+05 2.194346288842e+12 1.908798270868e-03
8.880682174541e-04 4.707947293596e+01 6.278304531759e+04 6.227611161146e+04 3.352527868914e+05 2.193807522423e+12 1.968242917710e-03
8.893260747754e-04 4.776640898568e+01 6.226594033882e+04 6.163597798594e+04 3.352273251990e+05 2.192107559651e+12 2.027975290785e-03
8.905692374949e-04 4.841931611903e+01 6.175778080936e+04 6.053997699764e+04 3.350916772527e+05 2.188962284520e+12 2.087619101917e-03
8.917897118489e-04 4.899134509908e+01 6.128381994495e+04 5.916049473627e+04 3.348184060482e+05 2.184095003600e+12 2.147132319252e-03
8.929987775377e-04 4.944895593180e+01 6.086496823958e+04 5.743581977671e+04 3.344048201207e+05 2.177602047563e+12 2.206785598254e-03
8.942024333261e-04 4.985176948098e+01 6.046411109119e+04 5.501881291461e+04 3.338685180956e+05 2.169787091835e+12 2.266617043006e-03
8.953991515013e-04 5.030073532926e+01 6.003174620274e+04 5.072490602852e+04 3.332909803681e+05 2.161618443702e+12 2.326453470669e-03
8.965815805601e-04 5.081507119985e+01 5.958375687624e+04 5.010376748737e+04 3.327821432897e+05 2.154635165820e+12 2.386082655533e-03
8.977460609302e-04 5.133759115441e+01 5.918565363830e+04 3.328253852863e+04 3.324756672054e+05 2.150484833795e+12 2.445609534607e-03
8.989006172635e-04 5.183767043835e+01 5.886800804505e+04 3.310391374337e+04 3.324850990893e+05 2.149896746804e+12 2.505278448577e-03
9.000482058169e-04 5.233779805771e+01 5.858233433855e+04 3.294326757544e+04 3.325581504749e+05 2.150916293980e+12 2.565098697907e-03
9.011865464218e-04 5.294068437723e+01 5.827291168466e+04 3.276926601513e+04 3.328048120989e+05 2.153879050069e+12 2.624888987844e-03
9.023069710989e-04 5.364163115949e+01 5.794659602238e+04 3.258576581565e+04 3.332154221128e+05 2.158897053804e+12 2.684546012468e-03
9.034108272027e-04 5.435238991821e+01 5.765035172409e+04 3.241917470346e+04 3.337628487113e+05 2.165642276204e+12 2.744150387965e-03
9.045002279395e-04 5.501083552242e+01 5.741309238054e+04 3.228575420625e+04 3.344135644582e+05 2.173794765138e+12 2.803775663215e-03
9.055785919598e-04 5.564613610580e+01 5.721161176425e+04 3.217245399618e+04 3.351371691395e+05 2.183053365755e+12 2.863516882511e-03
9.066474109598e-04 5.634408254872e+01 5.699329329272e+04 3.204968409818e+04 3.359071547116e+05 2.193123561564e+12 2.923331175028e-03
9.077017711762e-04 5.713194015266e+01 5.673922427377e+04 3.190681001308e+04 3.366956785907e+05 2.203661553375e+12 2.983061799431e-03
9.087383822884e-04 5.795085424646e+01 5.647610087010e+04 3.175884557605e+04 3.374733687536e+05 2.214269819820e+12 3.042669642403e-03
9.097589571744e-04 5.869101799656e+01 5.625501852082e+04 3.163452132095e+04 3.382134007332e+05 2.224565490248e+12 3.102262624405e-03
9.107691183034e-04 5.931620732101e+01 5.608443545635e+04 3.153859564192e+04 3.388817006881e+05 2.234047559111e+12 3.162000891013e-03
9.117731879996e-04 5.988807608193e+01 5.591682114470e+04 3.144433869754e+04 3.394156572427e+05 2.241796656926e+12 3.221891341085e-03
9.127691975843e-04 6.047647665341e+01 5.569611217521e+04 3.132022516753e+04 3.396984082302e+05 2.246465384443e+12 3.281761028791e-03
9.137531210585e-04 6.108355509142e+01 5.541213118068e+04 3.116053103976e+04 3.397213925873e+05 2.247388821947e+12 3.341446946336e-03
9.147234360845e-04 6.168241759582e+01 5.512313424040e+04 3.099801592182e+04 3.396553569719e+05 2.247442483031e+12 3.401005008659e-03
9.156842406432e-04 6.216316402951e+01 5.487930100640e+04 3.086089841189e+04 3.395339924232e+05 2.246506800968e+12 3.460596904625e-03
9.166407096627e-04 6.249868642899e+01 5.468726807924e+04 3.075291120435e+04 3.393168709163e+05 2.244308110087e+12 3.520373725074e-03
9.175971391012e-04 6.278280493700e+01 5.449958864032e+04 3.064737127795e+04 3.389984181361e+05 2.240720675488e+12 3.580356608437e-03
9.185515157639e-04 6.311281232264e+01 5.427116435240e+04 3.051891896442e+04 3.385802995921e+05 2.235770641365e+12 3.640303600027e-03
9.194968165005e-04 6.352578344974e+01 5.399038799838e+04 3.036102601721e+04 3.380848750288e+05 2.229763958292e+12 3.699980620502e-03
9.204303440832e-04 6.395048822366e+01 5.369948672129e+04 3.019744098260e+04 3.375566916476e+05 2.223276547169e+12 3.759485105997e-03
9.213577713469e-04 6.430391472614e+01 5.344784774088e+04 3.005593200035e+04 3.370684894314e+05 2.217114272109e+12 3.819102916907e-03
9.222845954508e-04 6.458277226835e+01 5.325811250302e+04 2.994923623023e+04 3.367448500053e+05 2.212753972196e+12 3.878913142173e-03
9.232099750590e-04 6.489773102704e+01 5.311070479676e+04 2.986634466270e+04 3.367134076499e+05 2.212199209633e+12 3.938898223556e-03
9.241331987974e-04 6.527410767493e+01 5.294312076859e+04 2.977210471668e+04 3.367751428795e+05 2.212014754618e+12 3.998878413400e-03
9.250477693080e-04 6.578398870326e+01 5.273804760253e+04 2.965678347683e+04 3.369245999639e+05 2.213081455053e+12 4.058627210239e-03
9.259497136672e-04 6.640942790106e+01 5.251028966662e+04 2.952870740000e+04 3.372152415224e+05 2.215767489395e+12 4.118158222533e-03
9.268406175277e-04 6.706503588272e+01 5.229718897236e+04 2.940887113173e+04 3.376247164450e+05 2.220074762662e+12 4.177644336948e-03
9.277236965968e-04 6.767155089431e+01 5.212946570355e+04 2.931455177045e+04 3.381331702783e+05 2.225861089007e+12 4.237246326774e-03
9.286021255481e-04 6.820170895500e+01 5.201397769311e+04 2.924960783763e+04 3.387189723814e+05 2.232911839340e+12 4.297045395526e-03
9.294772910351e-04 6.869219567731e+01 5.193054187003e+04 2.920268918350e+04 3.393601865411e+05 2.240951603673e+12 4.357004934447e-03
9.303478708494e-04 6.925146314679e+01 5.183040742023e+04 2.914637986222e+04 3.400361965431e+05 2.249675322606e+12 4.416976683877e-03
9.312092905252e-04 6.992283640509e+01 5.169262567771e+04 2.906889956833e+04 3.407281376707e+05 2.258778615885e+12 4.476799097061e-03
9.320589688615e-04 7.068592576136e+01 5.152299255894e+04 2.897350706230e+04 3.414203713615e+05 2.268002938401e+12 4.536452156205e-03
9.328971246592e-04 7.147631590187e+01 5.134476212116e+04 2.887328091024e+04 3.420993771138e+05 2.277135317456e+12 4.596019619803e-03
9.337257437322e-04 7.218549494854e+01 5.119648144994e+04 2.878989643885e+04 3.427495932982e+05 2.285949744638e+12 4.655634489336e-03
9.345488379175e-04 7.275225582542e+01 5.109657145060e+04 2.873371327463e+04 3.433505799153e+05 2.294194970914e+12 4.715448034367e-03
9.353700513719e-04 7.320921011266e+01 5.102614834380e+04 2.869411139159e+04 3.438737766039e+05 2.301497607844e+12 4.775434146818e-03
9.361875965480e-04 7.362817852818e+01 5.094492107272e+04 2.864843539219e+04 3.442620901024e+05 2.306932390313e+12 4.835468656296e-03
9.370007995631e-04 7.404564642524e+01 5.080797277860e+04 2.857142269745e+04 3.443536167104e+05 2.308214315375e+12 4.895404752367e-03
9.378064924308e-04 7.452747972199e+01 5.063212858376e+04 2.847253878548e+04 3.443280520181e+05 2.308285795730e+12 4.955180910685e-03
9.386049369509e-04 7.504683222190e+01 5.043218504004e+04 2.836010228101e+04 3.442664692263e+05 2.307458175894e+12 5.014821909201e-03
9.393959265681e-04 7.551193265043e+01 5.023556187955e+04 2.824953324930e+04 3.440991918488e+05 2.305297474045e+12 5.074389787791e-03
9.401826446456e-04 7.582201679121e+01 5.007518718087e+04 2.815934804662e+04 3.438245273461e+05 2.301630816922e+12 5.134096130772e-03
9.409708343721e-04 7.597882577836e+01 4.995016482947e+04 2.808904102005e+04 3.434460768280e+05 2.296520072643e+12 5.194031563127e-03
9.417603324221e-04 7.604372221458e+01 4.984097759955e+04 2.802764154858e+04 3.429805365604e+05 2.290174247594e+12 5.254097213254e-03
9.425506005482e-04 7.614702226314e+01 4.970762333599e+04 2.795265107736e+04 3.424595984759e+05 2.283041791743e+12 5.314150435430e-03
9.433376290883e-04 7.635102751937e+01 4.954040827322e+04 2.785861775225e+04 3.419401840378e+05 2.275996973762e+12 5.374080685959e-03
9.441204615566e-04 7.669196766003e+01 4.934875936672e+04 2.775084614790e+04 3.415234111038e+05 2.270609379454e+12 5.433841256661e-03
9.448960861869e-04 7.718382834263e+01 4.915679084252e+04 2.764289283527e+04 3.413710778361e+05 2.268933753483e+12 5.493423564217e-03
9.456643680675e-04 7.768757332830e+01 4.899181382676e+04 2.755012305025e+04 3.413365104982e+05 2.269423334228e+12 5.552968886791e-03
9.464290294884e-04 7.810970615599e+01 4.886731404418e+04 2.748010939513e+04 3.413618925059e+05 2.270760870450e+12 5.612642604179e-03
9.471923143452e-04 7.844888669881e+01 4.879028707007e+04 2.743679558494e+04 3.414651660471e+05 2.273492785113e+12 5.672497023877e-03
9.479549764385e-04 7.877290541895e+01 4.874027380828e+04 2.740866929764e+04 3.416651488870e+05 2.277825205970e+12 5.732507266264e-03
9.487159408274e-04 7.916953242939e+01 4.868628507460e+04 2.737830916943e+04 3.419564731662e+05 2.283631984860e+12 5.792597182485e-03
9.494729825294e-04 7.971405207307e+01 4.860052193600e+04 2.733008249785e+04 3.423268145798e+05 2.290662168540e+12 5.852580811212e-03
9.502209108337e-04 8.039306028426e+01 4.848432557062e+04 2.726473988772e+04 3.427605440252e+05 2.298612079673e+12 5.912381163610e-03
9.509606818952e-04 8.114797077554e+01 4.835391740047e+04 2.719140720060e+04 3.432424022438e+05 2.307198719595e+12 5.972045523913e-03
9.516914185922e-04 8.192389128354e+01 4.822422366981e+04 2.711847389644e+04 3.437581119149e+05 2.316183867399e+12 6.031589773253e-03
9.524143298703e-04 8.262846910782e+01 4.812183355414e+04 2.706089652764e+04 3.442947890125e+05 2.325383369456e+12 6.091162818176e-03
9.531333682148e-04 8.321391602047e+01 4.805892731922e+04 2.702552119175e+04 3.448415254519e+05 2.334654345788e+12 6.150863128194e-03
9.538491934814e-04 8.368500793058e+01 4.803153847326e+04 2.701011974752e+04 3.453892075668e+05 2.343877624166e+12 6.210777340489e-03
9.545652665625e-04 8.412819995009e+01 4.801110546035e+04 2.699862758605e+04 3.459301656466e+05 2.352946488054e+12 6.270837019810e-03
9.552770067321e-04 8.462050796390e+01 4.797179527364e+04 2.697652180988e+04 3.464561340697e+05 2.361685932301e+12 6.330909244415e-03
9.559850695406e-04 8.522199886422e+01 4.789117502645e+04 2.693118593810e+04 3.469548589057e+05 2.369729704211e+12 6.390885210833e-03
9.566845298416e-04 8.589091506304e+01 4.777808715110e+04 2.686759298698e+04 3.474110430058e+05 2.376709919680e+12 6.450678801632e-03
9.573773842168e-04 8.656864128965e+01 4.764735286204e+04 2.679407591545e+04 3.477989707019e+05 2.382361758786e+12 6.510364417738e-03
9.580634498573e-04 8.717357646526e+01 4.750780028594e+04 2.671559904327e+04 3.480442244796e+05 2.385450486351e+12 6.569942922938e-03
9.587442778930e-04 8.760644573467e+01 4.738495728738e+04 2.664651941104e+04 3.480958855273e+05 2.385730320416e+12 6.629562803974e-03
9.594245342053e-04 8.789028430429e+01 4.729189260430e+04 2.659418569727e+04 3.480988813894e+05 2.384862842624e+12 6.689322055379e-03
9.601041381296e-04 8.803220021135e+01 4.723077666055e+04 2.655981655796e+04 3.480278221761e+05 2.383238060574e+12 6.749231420730e-03
9.607856126563e-04 8.810569852624e+01 4.717135416201e+04 2.652640258442e+04 3.478607250142e+05 2.380150051528e+12 6.809283353837e-03
9.614673174497e-04 8.819222191062e+01 4.709038173695e+04 2.648086996088e+04 3.475963568031e+05 2.375620860745e+12 6.869367691986e-03
9.621481894652e-04 8.835772096764e+01 4.696986158838e+04 2.641309393167e+04 3.472472228527e+05 2.369718021739e+12 6.929359675519e-03
9.628252516036e-04 8.858783845952e+01 4.681783855288e+04 2.632760724977e+04 3.468406295546e+05 2.362737389131e+12 6.989200807464e-03
9.634991905278e-04 8.886095079442e+01 4.664726236721e+04 2.623168428197e+04 3.464119464231e+05 2.355205612342e+12 7.048925715511e-03
9.641694845319e-04 8.913166368230e+01 4.648187868592e+04 2.613868333016e+04 3.460139991521e+05 2.347993853635e+12 7.108544385487e-03
9.648369568728e-04 8.940501758902e+01 4.633980300249e+04 2.605878498548e+04 3.457447541602e+05 2.342682692825e+12 7.168173101158e-03
9.655033854086e-04 8.969811722006e+01 4.623898887427e+04 2.600209449963e+04 3.456810255726e+05 2.341113855333e+12 7.227914994582e-03
9.661690225900e-04 8.990571269450e+01 4.617781177868e+04 2.596769058580e+04 3.457227040018e+05 2.340808978246e+12 7.287745535403e-03
9.668343473470e-04 9.006687812068e+01 4.614390425191e+04 2.594862302895e+04 3.457964407535e+05 2.341663477269e+12 7.347643434739e-03
9.674990986532e-04 9.029110033523e+01 4.611019339916e+04 2.592966711811e+04 3.459449801622e+05 2.343933635886e+12 7.407653463522e-03
9.681636041300e-04 9.064048387776e+01 4.606097592943e+04 2.590199060091e+04 3.461624915375e+05 2.347716595623e+12 7.467709083588e-03
9.688242376528e-04 9.116706608135e+01 4.598056503501e+04 2.585677172977e+04 3.464412743264e+05 2.352854632445e+12 7.527643851349e-03
9.694784378816e-04 9.181139205510e+01 4.588291797720e+04 2.580186119758e+04 3.467718964271e+05 2.359110303898e+12 7.587431471307e-03
9.701266385558e-04 9.252467310022e+01 4.577854029568e+04 2.574316411741e+04 3.471456675959e+05 2.366225628942e+12 7.647114342603e-03
9.707685342267e-04 9.325129294445e+01 4.567944660011e+04 2.568744217848e+04 3.475545510343e+05 2.373952711009e+12 7.706738638684e-03
9.714054261028e-04 9.393082047594e+01 4.559868253908e+04 2.564202520483e+04 3.479914464902e+05 2.382068245064e+12 7.766415574299e-03
9.720391914042e-04 9.453068946346e+01 4.554224515434e+04 2.561028765159e+04 3.484518338457e+05 2.390403834265e+12 7.826555656464e-03
9.726778188571e-04 9.500354220958e+01 4.551953946309e+04 2.559751788928e+04 3.489281313557e+05 2.398768569477e+12 7.886373643118e-03
9.732984704850e-04 9.538508126794e+01 4.551906079763e+04 4.520843259955e+04 3.494095771757e+05 2.407010621399e+12 7.945848432350e-03
9.739248647985e-04 9.577351232875e+01 4.551583566655e+04 4.524710884570e+04 3.498885914990e+05 2.415164062983e+12 8.005792365257e-03
9.745502556905e-04 9.623020472500e+01 4.549465393803e+04 2.558352448773e+04 3.503560531666e+05 2.423259621442e+12 8.065829533493e-03
9.751726469976e-04 9.682103500441e+01 4.543786301983e+04 2.555158623730e+04 3.508019953324e+05 2.431185767790e+12 8.125768933759e-03
9.757884039971e-04 9.749140622631e+01 4.535769766698e+04 2.550650766866e+04 3.512204198298e+05 2.438755146631e+12 8.185583565615e-03
9.763997219608e-04 9.820026672333e+01 4.526270318191e+04 2.545308931610e+04 3.516057085927e+05 2.445779056381e+12 8.245361303206e-03
9.770058698877e-04 9.888602869147e+01 4.516593796843e+04 2.539867285941e+04 3.519426900767e+05 2.452049576959e+12 8.305033109371e-03
9.776066023858e-04 9.949251701053e+01 4.507456183145e+04 2.534728917516e+04 3.521876720399e+05 2.457003240951e+12 8.364661913267e-03
9.782045289565e-04 9.993267426205e+01 4.498964536261e+04 2.529953557960e+04 3.522597674635e+05 2.458918406435e+12 8.424374514580e-03
9.788016589927e-04 1.002132753829e+02 4.492957012462e+04 2.526575312935e+04 3.522336250669e+05 2.459590972506e+12 8.484206929956e-03
9.793986305393e-04 1.003607634977e+02 4.489411880208e+04 2.524581667376e+04 3.521415413788e+05 2.459595405156e+12 8.544099315411e-03
9.799952008385e-04 1.004383267635e+02 4.486405843825e+04 2.522891403026e+04 3.519877461454e+05 2.458593808694e+12 8.604235819487e-03
9.805961117402e-04 1.004946737103e+02 4.482206132359e+04 2.520529439810e+04 3.517440539493e+05 2.456096843459e+12 8.664254858059e-03
9.811896728709e-04 1.006148379386e+02 4.474753943049e+04 2.516339255804e+04 3.514229905295e+05 2.452085169050e+12 8.724100334912e-03
9.817857071931e-04 1.008009551599e+02 4.464196031345e+04 2.510401858082e+04 3.510366379200e+05 2.446720473438e+12 8.783999150854e-03
9.823781301796e-04 1.010447703854e+02 4.451289277093e+04 2.503143927928e+04 3.506094704321e+05 2.440477239475e+12 8.843777516561e-03
9.829689127263e-04 1.012982064780e+02 4.438213411752e+04 2.495790444249e+04 3.501904396336e+05 2.434255436564e+12 8.903537647786e-03
9.835580154569e-04 1.015895529419e+02 4.425493083021e+04 2.488637619731e+04 3.498423957851e+05 2.429094420036e+12 8.963248923392e-03
9.841444524127e-04 1.019142522795e+02 4.414729515627e+04 2.482584828573e+04 3.496209303197e+05 2.426298007404e+12 9.023111745743e-03
9.847327838728e-04 1.022568021076e+02 4.406592011623e+04 2.478008815026e+04 3.495673904480e+05 2.426137409448e+12 9.083302288509e-03
9.853216952274e-04 1.025115246724e+02 4.401950913529e+04 2.475398859175e+04 3.495735957408e+05 2.427238077662e+12 9.146692688267e-03
9.859695306671e-04 1.027185556721e+02 4.399661187473e+04 2.474111250908e+04 3.496497916038e+05 2.429429937027e+12 9.208971095045e-03
9.865342980793e-04 1.029165700890e+02 4.398794468318e+04 2.473623421669e+04 3.497927881041e+05 2.432690066930e+12 9.266928055756e-03
9.870958208390e-04 1.031687942209e+02 4.397661828846e+04 2.472986778349e+04 3.499915629088e+05 2.436812204230e+12 9.324285130643e-03
9.876462055184e-04 1.035667768681e+02 4.394275734176e+04 2.471083105600e+04 3.502467440143e+05 2.441882889884e+12 9.382557854790e-03
9.882211377777e-04 1.041030295444e+02 4.388835349885e+04 2.468023282720e+04 3.505575153240e+05 2.447895680735e+12 9.442254082141e-03
9.887930737241e-04 1.047633149382e+02 4.381461749279e+04 2.463877388903e+04 3.509138911867e+05 2.454629373293e+12 9.501950807309e-03
9.893607871903e-04 1.054617953014e+02 4.373805001818e+04 2.459571200542e+04 3.513010481304e+05 2.461798216959e+12 9.561691665676e-03
9.899260121156e-04 1.061824202112e+02 4.366056144320e+04 2.455213897991e+04 3.517076846142e+05 2.469242293409e+12 9.621465350816e-03
9.904866550133e-04 1.068936534727e+02 4.358772368313e+04 2.451117933766e+04 3.521235054445e+05 2.476834010583e+12 9.681481570868e-03
9.910489266779e-04 1.075474690390e+02 4.352982355103e+04 2.447861677752e+04 3.525533335362e+05 2.484567305308e+12 9.741742117715e-03
9.916072866262e-04 1.080809555968e+02 4.349366965498e+04 2.445828354890e+04 3.529993883043e+05 2.491847853469e+12 9.808917005030e-03
9.922919742980e-04 1.085529966858e+02 4.348260405986e+04 4.321866593101e+04 3.536605589299e+05 2.500186366004e+12 9.872789681995e-03
9.927840883528e-04 1.088986174172e+02 4.349472488906e+04 4.349472485580e+04 3.540361338729e+05 2.508148948636e+12 9.929865447788e-03
9.933402110368e-04 1.091792703304e+02 4.349854930943e+04 4.349855032058e+04 3.542855516758e+05 2.514060627245e+12 9.986207345120e-03
9.938161871599e-04 1.095024623815e+02 4.349294137854e+04 4.318998333581e+04 3.546457450223e+05 2.519939630063e+12 1.004150692671e-02
