# time = 2.000259116430e-09
# x  density  temperature  T_rad  velocity_x  pressure  mass_coord
8.558781647536e-04 4.657570054018e+01 5.999729874369e+04 5.908325329880e+04 3.217952504648e+05 2.021358497664e+12 1.694340300345e-03
8.564927530666e-04 4.674580827591e+01 5.996945488914e+04 5.976267599646e+04 3.224621687253e+05 2.026200457914e+12 1.721647821189e-03
8.570465056959e-04 4.771999882167e+01 5.942933811162e+04 5.961878504701e+04 3.228425911457e+05 2.032821953769e+12 1.750185581491e-03
8.576888034022e-04 4.865835889132e+01 5.887918864789e+04 5.881386837334e+04 3.232614817008e+05 2.036619361829e+12 1.780849520494e-03
8.583068827288e-04 4.831137091016e+01 5.915623482134e+04 5.986010064260e+04 3.233864476262e+05 2.039383201138e+12 1.810007435059e-03
8.588958862903e-04 4.826882833680e+01 5.916430561259e+04 5.850248839008e+04 3.234710716449e+05 2.038283523402e+12 1.838774868410e-03
8.594988500643e-04 4.894940579163e+01 5.872137292241e+04 5.870893796058e+04 3.234420859259e+05 2.038319476874e+12 1.870476782780e-03
8.601911794142e-04 4.897280041500e+01 5.865063555820e+04 5.866146911580e+04 3.232583902877e+05 2.035228388553e+12 1.901355329274e-03
8.607598989009e-04 4.970201202858e+01 5.815011267927e+04 5.838319723693e+04 3.230992506351e+05 2.033190441470e+12 1.931345668503e-03
8.613979852559e-04 4.976802299740e+01 5.807298361892e+04 5.790191454436e+04 3.228804582460e+05 2.031194470467e+12 1.961670737550e-03
8.619785556697e-04 4.942584521384e+01 5.823599998670e+04 5.816872204280e+04 3.226568583424e+05 2.028254918182e+12 1.990996907689e-03
8.625846587467e-04 5.006528918019e+01 5.781537614445e+04 5.852765673140e+04 3.224705264993e+05 2.027152884823e+12 2.019696413885e-03
8.631250388585e-04 5.029157977791e+01 5.761708087934e+04 5.685006709833e+04 3.222222042499e+05 2.023874084289e+12 2.047243638414e-03
8.636801592122e-04 5.018108360593e+01 5.767103668010e+04 5.765676739252e+04 3.220891099413e+05 2.023076901227e+12 2.075793095528e-03
8.642628961969e-04 5.054209456051e+01 5.743260787281e+04 5.744491579466e+04 3.220478879950e+05 2.022138929211e+12 2.102839021421e-03
8.647503928909e-04 5.160560014288e+01 5.676704041353e+04 5.676660441868e+04 3.220602102749e+05 2.020639454006e+12 2.130509929614e-03
8.653352956310e-04 5.173441602814e+01 5.668272389698e+04 5.669044333074e+04 3.220308047591e+05 2.020166204583e+12 2.160344192548e-03
8.659037552065e-04 5.121614158826e+01 5.699996158788e+04 5.721203899135e+04 3.219738432263e+05 2.020713515338e+12 2.187559729500e-03
8.663980674879e-04 5.236194576204e+01 5.634458878828e+04 5.613714780704e+04 3.219647834070e+05 2.021774235048e+12 2.217243910894e-03
8.670375626295e-04 5.244748603802e+01 5.630475204445e+04 5.630475920712e+04 3.221268761703e+05 2.022324530497e+12 2.248564602181e-03
8.675924313613e-04 5.265955187603e+01 5.616128310712e+04 5.562400131193e+04 3.223043900772e+05 2.021087607459e+12 2.278120567170e-03
8.681600926904e-04 5.258241958214e+01 5.625146819735e+04 5.627864018274e+04 3.224067942531e+05 2.023730209383e+12 2.309012398019e-03
8.687674184043e-04 5.330334327906e+01 5.588478168986e+04 5.639253740788e+04 3.225415812282e+05 2.026254855888e+12 2.337894283594e-03
8.692437727674e-04 5.341202415527e+01 5.587902224126e+04 5.587776065983e+04 3.228509167248e+05 2.029472621804e+12 2.363589875151e-03
8.697295834585e-04 5.300314831796e+01 5.613681341975e+04 5.613769247247e+04 3.231972534049e+05 2.031006867541e+12 2.391919130994e-03
8.703127377909e-04 5.475624253269e+01 5.523349719065e+04 5.523349011857e+04 3.235079013612e+05 2.035131818834e+12 2.425555919614e-03
8.709581845117e-04 5.516458752911e+01 5.505540774279e+04 5.505539974202e+04 3.239506793676e+05 2.037621170305e+12 2.457835285569e-03
8.714830308140e-04 5.443685580077e+01 5.552115571282e+04 5.552083524050e+04 3.242254139147e+05 2.041818585859e+12 2.486703720257e-03
8.720188054555e-04 5.482263071277e+01 5.537823838406e+04 5.536561645890e+04 3.244086107286e+05 2.045802269340e+12 2.515045991996e-03
8.725169932989e-04 5.562340281623e+01 5.499176419952e+04 5.515380310440e+04 3.248736723994e+05 2.048393025040e+12 2.542946937941e-03
8.730220143399e-04 5.562308894191e+01 5.505288767555e+04 5.474409594765e+04 3.251210458288e+05 2.052027151262e+12 2.569950388437e-03
8.734879372363e-04 5.594809083384e+01 5.495966141979e+04 5.500610741651e+04 3.252926106982e+05 2.056749304267e+12 2.597532334332e-03
8.740079977929e-04 5.624072580437e+01 5.484182267231e+04 5.509593483309e+04 3.255041191825e+05 2.058914654283e+12 2.626623516164e-03
8.745224609348e-04 5.701987041618e+01 5.446733634680e+04 5.431207635025e+04 3.256141565865e+05 2.060705460443e+12 2.656750137761e-03
8.750647038632e-04 5.764077119853e+01 5.419318586082e+04 5.434489243185e+04 3.257642728642e+05 2.063263300976e+12 2.688325801795e-03
8.756180626548e-04 5.719844230474e+01 5.439673005733e+04 5.338714478226e+04 3.257657125927e+05 2.061970423703e+12 2.717606817642e-03
8.760885434878e-04 5.780674154717e+01 5.412819171687e+04 5.497988107887e+04 3.257675740574e+05 2.064403939097e+12 2.745198183271e-03
8.765726698473e-04 5.738897615544e+01 5.431578072857e+04 5.432513370521e+04 3.257999240695e+05 2.062954647040e+12 2.775602579532e-03
8.771481336146e-04 5.860282697798e+01 5.369080630095e+04 5.374563794659e+04 3.257285854674e+05 2.061889547559e+12 2.806512976730e-03
8.776275813181e-04 5.805971255709e+01 5.391438597878e+04 5.385273878566e+04 3.255715507998e+05 2.059090370407e+12 2.832907944467e-03
8.780573688338e-04 5.845635165584e+01 5.369010443114e+04 5.309715345806e+04 3.254331915557e+05 2.057413636010e+12 2.860072503227e-03
8.785569776280e-04 5.804467852898e+01 5.388041244279e+04 5.423467601915e+04 3.253072949591e+05 2.056556660127e+12 2.890271990368e-03
