# time = 2.000000000000e-09
# x  density  temperature  T_rad  velocity_x  pressure  mass_coord
8.850805157224e-04 5.759798046862e+01 5.477054365048e+04 3.079980451695e+04 3.290664641898e+05 2.097205901607e+12 2.868180908043e-03
8.855840097129e-04 5.786821925684e+01 5.463454448434e+04 3.072332691305e+04 3.290939841753e+05 2.097305868950e+12 2.897234151100e-03
8.860846331267e-04 5.816088135547e+01 5.448127889360e+04 3.063714049050e+04 3.290744325638e+05 2.096977930984e+12 2.926253945932e-03
8.865819242615e-04 5.843735159556e+01 5.432411522007e+04 3.054876182980e+04 3.289899905613e+05 2.095837749541e+12 2.955245575332e-03
8.870768625351e-04 5.865604363392e+01 5.418010568177e+04 3.046777952565e+04 3.288185992715e+05 2.093670257761e+12 2.984238266308e-03
8.875704904579e-04 5.880282765042e+01 5.405655639096e+04 3.039830188539e+04 3.285652860806e+05 2.090525217403e+12 3.013278656354e-03
8.880645834052e-04 5.888699700647e+01 5.395218356812e+04 3.033960635213e+04 3.282493564683e+05 2.086635926936e+12 3.042381733244e-03
8.885589285978e-04 5.896033378657e+01 5.384761007501e+04 3.028079959214e+04 3.279026484528e+05 2.082396298673e+12 3.071514169434e-03
8.890527879935e-04 5.906636520814e+01 5.372951146441e+04 3.021436533038e+04 3.275638574367e+05 2.078302627548e+12 3.100627129617e-03
8.895446997750e-04 5.924414249062e+01 5.359323797142e+04 3.013775488647e+04 3.273030835081e+05 2.075231745240e+12 3.129687786962e-03
8.900338354397e-04 5.950517944850e+01 5.345443374219e+04 3.005967807134e+04 3.272335662069e+05 2.074467440640e+12 3.158716937643e-03
8.905203846128e-04 5.980762790573e+01 5.331149891806e+04 2.997932155457e+04 3.272265720976e+05 2.074625130623e+12 3.187716016501e-03
8.910035806001e-04 6.009410113157e+01 5.318096912230e+04 2.990589873128e+04 3.272444531987e+05 2.075013511944e+12 3.216694410891e-03
8.914848185205e-04 6.034758687286e+01 5.307473568113e+04 6.057937603301e+04 3.272974767661e+05 2.075886542195e+12 3.245691419162e-03
8.919645803607e-04 6.055843900704e+01 5.299639447641e+04 2.980211458210e+04 3.273866672315e+05 2.077207511823e+12 3.274746076111e-03
8.924443761783e-04 6.075236926825e+01 5.293245464295e+04 6.017811526071e+04 3.275070707070e+05 2.078907525284e+12 3.303856598577e-03
8.929229140954e-04 6.096077825315e+01 5.286712403127e+04 2.972942315321e+04 3.276541179413e+05 2.080923319755e+12 3.332985694596e-03
8.934000429810e-04 6.121933627229e+01 5.278312436429e+04 2.968217075886e+04 3.278239144784e+05 2.083204515308e+12 3.362095008458e-03
8.938738983966e-04 6.152336650231e+01 5.268232169716e+04 2.962550685482e+04 3.280126981007e+05 2.085709774249e+12 3.391164717353e-03
8.943450403226e-04 6.186789162732e+01 5.256686640289e+04 2.956056087001e+04 3.282169383342e+05 2.088406623522e+12 3.420197532976e-03
8.948124406634e-04 6.223008974086e+01 5.244717971678e+04 2.949327905609e+04 3.284337126042e+05 2.091275929046e+12 3.449189050195e-03
8.952767927060e-04 6.257394840356e+01 5.233953029078e+04 2.943272254798e+04 3.286612364700e+05 2.094313647269e+12 3.478164715517e-03
8.957385661856e-04 6.287619396142e+01 5.225423626178e+04 2.938477791873e+04 3.288990930241e+05 2.097529734122e+12 3.507162314328e-03
8.961991640197e-04 6.312287817977e+01 5.219733862114e+04 2.935276117028e+04 3.291477699364e+05 2.100939596716e+12 3.536211168730e-03
8.966589568661e-04 6.334667831376e+01 5.215418082715e+04 2.932850982826e+04 3.294079835395e+05 2.104556850381e+12 3.565318752639e-03
8.971181572387e-04 6.358723203964e+01 5.210718342957e+04 2.930205985120e+04 3.296798445057e+05 2.108384610645e+12 3.594452089083e-03
8.975752834779e-04 6.387404840726e+01 5.204328280901e+04 2.926614642583e+04 3.299623948512e+05 2.112409259383e+12 3.623564397669e-03
8.980297108137e-04 6.421503614596e+01 5.195884401361e+04 2.921864269407e+04 3.302535237703e+05 2.116597629617e+12 3.652640573687e-03
8.984808712580e-04 6.459468054843e+01 5.186029796026e+04 2.916324870771e+04 3.305500721243e+05 2.120902819169e+12 3.681683187242e-03
8.989289369824e-04 6.499233286880e+01 5.175579265200e+04 2.910446057969e+04 3.308474050370e+05 2.125256334431e+12 3.710692008957e-03
8.993735556851e-04 6.538608206104e+01 5.165237031252e+04 2.904632349112e+04 3.311350938746e+05 2.129498451582e+12 3.739671404657e-03
8.998153456733e-04 6.572146300951e+01 5.156778710143e+04 2.899873800257e+04 3.313866142447e+05 2.133287318857e+12 3.768659568639e-03
9.002557078057e-04 6.597825817934e+01 5.150184973088e+04 2.896165695120e+04 3.315565816011e+05 2.136076486307e+12 3.797684401270e-03
9.006951758910e-04 6.613217320977e+01 5.145108824103e+04 4.326507306371e+04 3.316030945459e+05 2.136986877213e+12 3.826756919721e-03
9.011349324566e-04 6.625798844024e+01 5.140132737440e+04 6.112672317416e+04 3.315746015880e+05 2.137171504839e+12 3.855890778736e-03
9.015745825770e-04 6.639761470947e+01 5.133698236199e+04 2.886894512530e+04 3.315181512757e+05 2.136757406267e+12 3.885033239021e-03
9.020127489387e-04 6.656721934529e+01 5.124895458325e+04 6.094552206699e+04 3.314015154900e+05 2.135578416206e+12 3.914141674002e-03
9.024491402126e-04 6.676325054572e+01 5.113718904320e+04 2.875659243949e+04 3.312221661445e+05 2.133520094904e+12 3.943215238320e-03
9.028836940794e-04 6.696749715334e+01 5.101008819555e+04 6.066146480363e+04 3.309838895351e+05 2.130631607885e+12 3.972261728397e-03
9.033166204474e-04 6.716601212241e+01 5.087664964012e+04 2.861008481294e+04 3.307027455322e+05 2.127128758771e+12 4.001278163725e-03
9.037477154620e-04 6.735240494627e+01 5.074515371302e+04 6.034641743652e+04 3.304079786260e+05 2.123393758222e+12 4.030266279446e-03
9.041774097761e-04 6.749680036415e+01 5.063476398875e+04 5.479167164892e+04 3.301355911250e+05 2.119908674642e+12 4.059254815989e-03
9.046066757797e-04 6.761060686764e+01 5.055133161391e+04 6.011590482139e+04 3.299351265685e+05 2.117388088911e+12 4.088277219857e-03
9.050359260715e-04 6.772008590820e+01 5.049955185351e+04 2.839802336245e+04 3.298910311924e+05 2.116862438524e+12 4.117338052406e-03
9.054649390899e-04 6.783190717847e+01 5.045622008181e+04 6.000280003681e+04 3.298953332423e+05 2.116958536087e+12 4.146450009842e-03
9.058942819293e-04 6.797864645670e+01 5.040336664325e+04 2.834393419081e+04 3.299251489011e+05 2.117342828434e+12 4.175587271825e-03
9.063221865787e-04 6.818044445875e+01 5.033560135580e+04 5.408136212294e+04 3.299930023923e+05 2.118182708692e+12 4.204698932908e-03
9.067482411932e-04 6.844463693362e+01 5.024953824609e+04 5.659805447269e+04 3.300956578398e+05 2.119428515645e+12 4.233770850767e-03
9.071716882828e-04 6.874382605422e+01 5.015552540477e+04 5.664862150266e+04 3.302294204150e+05 2.121028893439e+12 4.262815290109e-03
9.075932462216e-04 6.906795294338e+01 5.005691389933e+04 5.646305215653e+04 3.303901988868e+05 2.122931222248e+12 4.291836439613e-03
9.080120534093e-04 6.939904888117e+01 4.996000147418e+04 5.545358423568e+04 3.305734657225e+05 2.125080968541e+12 4.320827091141e-03
9.084287231336e-04 6.970664029783e+01 4.987578137548e+04 2.804725364197e+04 3.307748583747e+05 2.127427938031e+12 4.349813464856e-03
9.088437209116e-04 6.996747577143e+01 4.981237856662e+04 5.923714706361e+04 3.309908541394e+05 2.129932955627e+12 4.378834468781e-03
9.092582801129e-04 7.017413074245e+01 4.977193276204e+04 2.798886146325e+04 3.312187911739e+05 2.132568613318e+12 4.407887582320e-03
9.096717500793e-04 7.034604299034e+01 4.974654607625e+04 5.538062499771e+04 3.314567847233e+05 2.135317009182e+12 4.436969049985e-03
9.100850918689e-04 7.053669591877e+01 4.971571530081e+04 5.407677352995e+04 3.317037385535e+05 2.138171087036e+12 4.466094636927e-03
9.104975780136e-04 7.075876211114e+01 4.967468385584e+04 2.793415806775e+04 3.319588912689e+05 2.141128448018e+12 4.495225294608e-03
9.109084713858e-04 7.103854594936e+01 4.961367600712e+04 4.387472383845e+04 3.322216167129e+05 2.144187168052e+12 4.524325433991e-03
9.113168554635e-04 7.136156849928e+01 4.953843762860e+04 2.785754198044e+04 3.324914958933e+05 2.147348877971e+12 4.553383614487e-03
9.117228643737e-04 7.171758558027e+01 4.945308906548e+04 4.459942098667e+04 3.327682458834e+05 2.150617104603e+12 4.582412627435e-03
9.121263922797e-04 7.207811704074e+01 4.936835109439e+04 2.776189720312e+04 3.330511819087e+05 2.153993038279e+12 4.611428505907e-03
9.125279874724e-04 7.244211809318e+01 4.928449639231e+04 4.441786472252e+04 3.333387178547e+05 2.157468409643e+12 4.640425824440e-03
9.129269574563e-04 7.277383499641e+01 4.921430835182e+04 4.138417023491e+04 3.336282308045e+05 2.161028481320e+12 4.669411870658e-03
9.133245937312e-04 7.306159213846e+01 4.916144417210e+04 2.764554553098e+04 3.339163547335e+05 2.164649638448e+12 4.698434027333e-03
9.137214147307e-04 7.327874187081e+01 4.913407955053e+04 5.303544863404e+04 3.341967689720e+05 2.168248981876e+12 4.727485467255e-03
9.141174959886e-04 7.345682314252e+01 4.911784333474e+04 2.762101961696e+04 3.344557711258e+05 2.171631104604e+12 4.756558820775e-03
9.145129913951e-04 7.363134565078e+01 4.909699477860e+04 4.183349529735e+04 3.346752657306e+05 2.174589856914e+12 4.785669209592e-03
9.149082024074e-04 7.381960103290e+01 4.906022751388e+04 2.758862195201e+04 3.348278043765e+05 2.176759743997e+12 4.814816636448e-03
9.153026848220e-04 7.402015466786e+01 4.899386369497e+04 5.455454832277e+04 3.348527065012e+05 2.177124380592e+12 4.843929388145e-03
9.156948192911e-04 7.424751783398e+01 4.891298211787e+04 4.528180334614e+04 3.348367405075e+05 2.177111352616e+12 4.872996706630e-03
