# time = 2.000000000000e-09
# x  density  temperature  T_rad  velocity_x  pressure  mass_coord
-5.336791659870e-03 6.626924246161e-02 1.090879889707e+06 1.090897453546e+06 -4.873318318397e+06 7.460827008818e+11 5.104784971653e-04
-5.051164747488e-03 6.947394925493e-02 1.085929990365e+06 1.085947711535e+06 -4.706761519237e+06 7.713746823924e+11 5.300906689171e-04
-4.772200990643e-03 7.281939298298e-02 1.080767372250e+06 1.080785271278e+06 -4.543106080970e+06 7.971124180264e+11 5.501692876530e-04
-4.499701245436e-03 7.631550515075e-02 1.075380053312e+06 1.075398141234e+06 -4.382227368308e+06 8.233068036632e+11 5.707252779035e-04
-4.233490273603e-03 7.997370861676e-02 1.069754998410e+06 1.069773294163e+06 -4.224024289009e+06 8.499729212350e+11 5.917698220473e-04
-3.973414681819e-03 8.380652685213e-02 1.063877974086e+06 1.063896496886e+06 -4.068393918116e+06 8.771248211761e+11 6.133144301987e-04
-3.719339193475e-03 8.782732988168e-02 1.057733397038e+06 1.057752169479e+06 -3.915216247648e+06 9.047717244470e+11 6.353710199703e-04
-3.471143013052e-03 9.205065192599e-02 1.051304143209e+06 1.051323188352e+06 -3.764360502388e+06 9.329192546160e+11 6.579520088918e-04
-3.228718248395e-03 9.649304743722e-02 1.044571319505e+06 1.044590661587e+06 -3.615705361503e+06 9.615748219040e+11 6.810703564893e-04
-2.991971752292e-03 1.011739398458e-01 1.037514048218e+06 1.037533710813e+06 -3.469154179092e+06 9.907520395444e+11 7.047392073814e-04
-2.760833911221e-03 1.061159813409e-01 1.030109119011e+06 1.030129129196e+06 -3.324626549528e+06 1.020469907270e+12 7.289724491892e-04
-2.535240513480e-03 1.113445915795e-01 1.022330921634e+06 1.022351313575e+06 -3.182038569494e+06 1.050745144234e+12 7.537823063641e-04
-2.315192918281e-03 1.168868006288e-01 1.014152554139e+06 1.014173368203e+06 -3.041309663335e+06 1.081581164509e+12 7.791728245872e-04
-2.100794227220e-03 1.227707342976e-01 1.005547519683e+06 1.005568799816e+06 -2.902399956402e+06 1.112964419375e+12 8.051351080446e-04
-1.892253630577e-03 1.290262926112e-01 9.964911605148e+05 9.965129509927e+05 -2.765352733592e+06 1.144870426140e+12 8.316438833854e-04
-1.689889212367e-03 1.356856947059e-01 9.869618236606e+05 9.869841699123e+05 -2.630311118005e+06 1.177268187500e+12 8.586555645004e-04
-1.494102872334e-03 1.427829996495e-01 9.769413053738e+05 9.769642599971e+05 -2.497486086060e+06 1.210115697847e+12 8.861101326917e-04
-1.305325668267e-03 1.503532318018e-01 9.664140130249e+05 9.664376411501e+05 -2.367088597227e+06 1.243350799365e+12 9.139369140437e-04
-1.123950784233e-03 1.584327070143e-01 9.553648804884e+05 9.553892625204e+05 -2.239268629463e+06 1.276888420771e+12 9.420623410514e-04
-9.502799515366e-04 1.670627283262e-01 9.437765733190e+05 9.438017947942e+05 -2.114109450611e+06 1.310637792203e+12 9.704171036759e-04
-7.845002926893e-04 1.762969679039e-01 9.316264198022e+05 9.316525684641e+05 -1.991673724217e+06 1.344537708397e+12 9.989411691240e-04
